log,gear_proxy,t_start_s,clock,rpm_mean,rpm_span,rpm_sd,n_samples,ect_c,ect_age_s,speed_kmh,event_id,condition,being_tested,epoch
2026-09-04 22-23-38.zip,park_neutral,85271.51,23:41:11.51,659.8,89.0,17.79,152,,426.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85281.51,23:41:21.51,653.6,29.0,5.79,158,,436.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85291.51,23:41:31.51,647.6,40.0,9.53,161,,446.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85301.51,23:41:41.51,647.8,38.0,6.9,157,,456.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85311.51,23:41:51.51,648.8,25.0,5.44,145,,466.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85321.51,23:42:01.51,652.1,27.0,5.65,160,,476.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85331.51,23:42:11.51,650.1,37.0,6.94,111,,486.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85341.51,23:42:21.51,651.4,25.0,5.59,68,,496.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85351.51,23:42:31.51,650.5,24.0,4.52,157,,506.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85361.51,23:42:41.51,650.0,33.0,5.59,135,,516.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85371.51,23:42:51.51,647.9,32.0,6.73,151,,526.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85381.51,23:43:01.51,649.3,25.0,5.8,132,,536.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85391.51,23:43:11.51,651.5,46.0,10.11,130,,546.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85401.51,23:43:21.51,652.8,44.0,9.59,131,,556.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85411.51,23:43:31.51,652.6,32.0,7.39,141,,566.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85421.51,23:43:41.51,651.5,29.0,6.18,134,,576.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85431.51,23:43:51.51,650.7,33.0,5.97,137,,586.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85441.51,23:44:01.51,652.8,26.0,5.69,105,,596.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85451.51,23:44:11.51,651.2,28.0,5.55,131,,606.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85461.51,23:44:21.51,651.9,28.0,5.99,131,,616.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85471.51,23:44:31.51,650.4,37.0,7.78,129,,626.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85481.51,23:44:41.51,651.7,29.0,6.63,147,,636.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85491.51,23:44:51.51,651.3,33.0,6.96,126,,646.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85501.51,23:45:01.51,650.8,38.0,7.76,115,,656.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85511.51,23:45:11.51,655.3,37.0,6.6,126,,666.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85521.51,23:45:21.51,651.0,37.0,7.15,134,,676.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85531.51,23:45:31.51,653.2,32.0,6.76,130,,686.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85541.51,23:45:41.51,651.2,36.0,7.19,133,,696.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85551.51,23:45:51.51,654.6,85.0,15.71,131,,706.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85561.51,23:46:01.51,651.6,30.0,5.95,136,,716.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85571.51,23:46:11.51,645.1,40.0,8.77,127,,726.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85581.51,23:46:21.51,650.9,40.0,8.95,134,,736.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85591.51,23:46:31.51,652.8,40.0,9.43,133,,746.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85601.51,23:46:41.51,654.7,48.0,9.72,150,,756.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85611.51,23:46:51.51,653.5,39.0,6.74,142,,766.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85621.51,23:47:01.51,651.4,30.0,5.76,135,,776.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85631.51,23:47:11.51,648.7,36.0,5.98,138,,786.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85641.51,23:47:21.51,650.5,27.0,6.03,141,,796.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85661.51,23:47:41.51,651.2,32.0,6.74,150,,816.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85671.51,23:47:51.51,652.2,33.0,7.64,157,,826.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85681.51,23:48:01.51,651.6,45.0,9.55,158,,836.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85691.51,23:48:11.51,653.6,40.0,10.21,147,,846.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85701.51,23:48:21.51,651.5,39.0,9.17,155,,856.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85711.51,23:48:31.51,654.2,45.0,11.52,157,,866.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85721.51,23:48:41.51,653.7,49.0,9.72,154,,876.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85731.51,23:48:51.51,653.7,44.0,9.05,156,,886.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85741.51,23:49:01.51,654.2,50.0,10.15,158,,896.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85751.51,23:49:11.51,652.6,33.0,8.15,155,,906.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85761.51,23:49:21.51,651.4,39.0,6.7,153,,916.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85771.51,23:49:31.51,653.2,49.0,9.25,154,,926.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85781.51,23:49:41.51,652.5,41.0,9.68,154,,936.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85791.51,23:49:51.51,652.1,43.0,9.58,158,,946.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85801.51,23:50:01.51,652.3,44.0,10.87,116,,956.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85811.51,23:50:11.51,654.5,43.0,9.89,144,,966.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85821.51,23:50:21.51,650.9,38.0,7.36,159,,976.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85831.51,23:50:31.51,651.3,48.0,11.32,160,,986.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85841.51,23:50:41.51,653.3,34.0,6.93,132,,996.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85851.51,23:50:51.51,654.3,87.0,18.84,72,,1006.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85861.51,23:51:01.51,655.3,45.0,9.28,160,,1016.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85871.51,23:51:11.51,652.4,41.0,10.09,150,,1026.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85881.51,23:51:21.51,653.6,35.0,10.56,155,,1036.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85891.51,23:51:31.51,652.7,47.0,10.37,157,,1046.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85901.51,23:51:41.51,649.3,37.0,9.11,144,,1056.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85911.51,23:51:51.51,647.2,30.0,7.21,120,,1066.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85921.51,23:52:01.51,648.5,31.0,6.64,86,,1076.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85931.51,23:52:11.51,650.7,46.0,8.29,135,,1086.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85941.51,23:52:21.51,649.9,28.0,5.94,145,,1096.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85951.51,23:52:31.51,652.0,33.0,7.26,148,,1106.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85961.51,23:52:41.51,652.8,37.0,8.27,148,,1116.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85971.51,23:52:51.51,651.2,29.0,5.54,147,,1126.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85981.51,23:53:01.51,650.3,30.0,6.31,159,,1136.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,85991.51,23:53:11.51,652.1,39.0,9.88,160,,1146.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86001.51,23:53:21.51,652.3,40.0,8.97,161,,1156.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86011.51,23:53:31.51,652.7,38.0,7.45,162,,1166.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86021.51,23:53:41.51,650.5,38.0,9.43,133,,1176.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86031.51,23:53:51.51,653.5,33.0,8.31,68,97.0,0.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86061.51,23:54:21.51,653.1,33.0,6.87,154,97.0,30.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86071.51,23:54:31.51,652.6,36.0,6.87,142,97.0,40.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86081.51,23:54:41.51,650.4,45.0,10.01,150,97.0,50.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86091.51,23:54:51.51,653.3,58.0,11.43,145,97.0,60.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86101.51,23:55:01.51,654.4,49.0,9.86,151,97.0,70.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86111.51,23:55:11.51,652.4,33.0,6.46,152,97.0,80.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86121.51,23:55:21.51,651.9,35.0,8.25,144,97.0,90.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86131.51,23:55:31.51,652.0,43.0,9.46,147,97.0,100.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86141.51,23:55:41.51,652.9,35.0,7.59,124,97.0,110.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86151.51,23:55:51.51,660.5,100.0,13.09,113,97.0,120.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86161.51,23:56:01.51,653.2,31.0,5.87,153,97.0,130.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86171.51,23:56:11.51,641.7,49.0,12.84,147,97.0,140.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86181.51,23:56:21.51,650.2,44.0,9.68,151,97.0,150.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86191.51,23:56:31.51,650.1,24.0,4.85,144,97.0,160.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86201.51,23:56:41.51,656.7,43.0,11.11,149,97.0,170.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86211.51,23:56:51.51,651.7,38.0,7.81,150,97.0,180.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86221.51,23:57:01.51,651.0,47.0,9.55,146,97.0,190.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86231.51,23:57:11.51,650.0,35.0,8.86,111,97.0,200.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86241.51,23:57:21.51,651.1,53.0,7.46,142,97.0,210.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86251.51,23:57:31.51,650.6,44.0,11.54,125,97.0,220.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86261.51,23:57:41.51,654.2,47.0,11.08,154,97.0,230.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86271.51,23:57:51.51,653.3,41.0,6.93,161,97.0,240.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86281.51,23:58:01.51,650.4,50.0,7.94,157,97.0,250.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86291.51,23:58:11.51,651.7,41.0,8.74,155,97.0,260.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86301.51,23:58:21.51,652.7,24.0,4.69,152,97.0,270.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86311.51,23:58:31.51,654.1,47.0,10.05,163,97.0,280.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86321.51,23:58:41.51,656.6,37.0,8.28,161,97.0,290.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86331.51,23:58:51.51,652.7,35.0,8.51,143,,300.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86341.51,23:59:01.51,653.8,30.0,5.75,70,,310.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86351.51,23:59:11.51,650.8,43.0,9.54,155,,320.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86361.51,23:59:21.51,652.6,55.0,10.66,145,,330.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86371.51,23:59:31.51,651.8,41.0,8.25,146,,340.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86381.51,23:59:41.51,651.4,44.0,10.0,148,,350.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86391.51,23:59:51.51,651.0,28.0,5.57,138,,360.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86401.51,00:00:01.51,650.0,38.0,8.64,137,,370.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86411.51,00:00:11.51,651.5,40.0,8.94,151,,380.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86421.51,00:00:21.51,652.5,41.0,8.93,124,,390.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86431.51,00:00:31.51,651.7,37.0,8.99,145,,400.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86441.51,00:00:41.51,652.4,47.0,10.8,158,,410.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86451.51,00:00:51.51,655.6,79.0,17.05,161,,420.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86461.51,00:01:01.51,651.4,44.0,8.5,158,,430.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86471.51,00:01:11.51,650.1,36.0,7.35,164,,440.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86481.51,00:01:21.51,650.7,49.0,10.47,162,,450.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86491.51,00:01:31.51,650.6,36.0,7.41,164,,460.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86501.51,00:01:41.51,648.4,61.0,11.93,163,,470.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86511.51,00:01:51.51,649.1,38.0,7.77,161,,480.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86521.51,00:02:01.51,648.9,36.0,8.47,150,,490.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86531.51,00:02:11.51,651.6,38.0,7.68,162,,500.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86541.51,00:02:21.51,652.2,41.0,9.05,146,,510.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86601.51,00:03:21.51,651.9,42.0,8.97,113,,570.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86611.51,00:03:31.51,651.6,29.0,6.25,158,,580.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86621.51,00:03:41.51,651.3,59.0,10.65,148,,590.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86631.51,00:03:51.51,650.5,45.0,8.49,152,,600.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86641.51,00:04:01.51,651.9,31.0,7.17,148,,610.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86651.51,00:04:11.51,650.4,47.0,9.2,146,,620.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86661.51,00:04:21.51,651.4,32.0,5.73,152,,630.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86671.51,00:04:31.51,652.3,35.0,8.92,152,,640.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86681.51,00:04:41.51,651.3,31.0,7.23,125,,650.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86691.51,00:04:51.51,652.8,41.0,7.86,157,,660.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86701.51,00:05:01.51,651.6,48.0,8.89,163,,670.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86711.51,00:05:11.51,652.4,34.0,7.58,163,,680.9,0.0,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86721.51,00:05:21.51,656.4,77.0,17.33,163,,690.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86731.51,00:05:31.51,654.4,39.0,7.93,159,,700.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86741.51,00:05:41.51,653.4,48.0,10.92,140,,710.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86751.51,00:05:51.51,651.9,38.0,7.39,159,,720.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86761.51,00:06:01.51,650.5,37.0,8.33,159,,730.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86771.51,00:06:11.51,649.5,44.0,9.26,162,,740.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86781.51,00:06:21.51,649.4,32.0,6.88,160,,750.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86791.51,00:06:31.51,650.1,48.0,9.04,161,,760.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86801.51,00:06:41.51,651.6,42.0,9.17,161,,770.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86811.51,00:06:51.51,652.2,33.0,6.97,145,,780.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86821.51,00:07:01.51,651.1,49.0,10.91,147,,790.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86831.51,00:07:11.51,650.8,30.0,6.5,158,,800.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86841.51,00:07:21.51,651.6,44.0,9.37,160,,810.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86851.51,00:07:31.51,653.2,46.0,9.81,161,,820.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86861.51,00:07:41.51,653.0,37.0,8.56,160,,830.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86871.51,00:07:51.51,651.6,34.0,7.1,164,,840.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86881.51,00:08:01.51,649.8,34.0,7.53,160,,850.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
2026-09-04 22-23-38.zip,park_neutral,86891.51,00:08:11.51,654.3,36.0,6.99,163,,860.9,,N-02,standstill idle warm ECT 91-98,continued idle,pre_purge_valve
