time,"[PCM] ATF Temperature (℃)","[PCM] Cylinder head temperature (℃)","# warm-ups since codes cleared ()","Altitude (GPS) (m)","Ambient air temperature (℃)","Average fuel consumption (Today) (L/100km)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated engine load value (%)","Calculated instant fuel rate (L/h)","Catalyst temperature Bank 1 Sensor 1 (℃)","Catalyst temperature Bank 2 Sensor 1 (℃)","Commanded evaporative purge (%)","Distance to empty (km)","Distance traveled since codes cleared (km)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Evap. system vapor pressure (Pa)","Free space in fuel tank (L)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (L)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Power from MAF (hp)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Speed (GPS) (km/h)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
23:11:58.160,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:58.210,,,,,,,,,,,,,,,,73.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:58.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:58.296,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:58.335,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:58.422,,,,,,,,,,,,,,,,,,,,,,,,,,,-1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:58.487,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:58.538,,,,,,,,,,,,,6.075482247693599,,,,,,,,,,,,,,,,,,,2.386656933732735,1.971366,2.962847,2.0846679999999997,2.4105235030700625,1.99107966,2.9924754700000005,2.1055146799999997,23.768488903007682,,,,18.11,,,,21.732,,,,,,,,21.4500525,39.3268699,
23:11:58.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.03921568627451,,,,21.4500525,39.3268699,
23:11:58.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685,,,,,,,,,,21.4500525,39.3268699,
23:11:58.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,,,,,,,,,21.4500525,39.3268699,
23:11:58.964,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.029,,,,,,,,,,,,,,,,75.29411764705883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.147,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.200,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.267,,,,,,,,,,,,,,,,,,,,,,,,,,,-1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.336,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.378,,,,,,,,,,,,,5.991613083589602,,,,,,,,,,,,,,,,,,,2.3880552309298277,1.972764,2.964245,2.0860659999999998,2.411935783239126,1.9924916400000001,2.9938874500000003,2.10692666,23.440376135158324,,,,17.86,,,,21.432,,,,,,,,21.4500525,39.3268699,
23:11:59.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.03921568627451,,,,21.4500525,39.3268699,
23:11:59.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735,,,,,,,,,,21.4500525,39.3268699,
23:11:59.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,21.4500525,39.3268699,
23:11:59.819,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.860,,,,,,,,,,,,,,,,76.47058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:11:59.991,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.043,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.112,,,,,,,,,,,,,,,,,,,,,,,,,,,-1391.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.168,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.219,,,,,,,,,,,,,5.9614201845121615,,,,,,,,,,,,,,,,,,,2.3894515604696656,1.97416,2.965641,2.087462,2.413346076074362,1.9939016,2.99529741,2.10833662,23.322255538732556,,,,17.77,,,,21.323999999999998,,,,,,,,21.4500525,39.3268699,
23:12:00.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.03921568627451,,,,21.4500525,39.3268699,
23:12:00.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545,,,,,,,,,,21.4500525,39.3268699,
23:12:00.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755,,,,,,,,,21.4500525,39.3268699,
23:12:00.607,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.647,,,,,,,,,,,,,,,,76.47058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.700,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.770,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.824,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.886,,,,,,,,,,,,,,,,,,,,,,,,,,,-1451.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.939,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:00.980,,,,,,,,,,,,,5.729941291585128,,,,,,,,,,,,,,,,,,,2.3906596143378978,1.975368,2.9668490000000003,2.08867,2.4145662104812766,1.99512168,2.9965174900000004,2.1095566999999997,22.41666429946832,,,,17.080000000000002,,,,20.496000000000002,,,,,,,,21.4500525,39.3268699,
23:12:01.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.03921568627451,,,,21.4500525,39.3268699,
23:12:01.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,21.4500525,39.3268699,
23:12:01.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,21.4500525,39.3268699,
23:12:01.420,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:01.460,,,,,,,,,,,,,,,,76.86274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:01.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:01.582,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:01.634,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:01.700,,,,,,,,,,,,,,,,,,,,,,,,,,,-1657.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:01.768,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:01.810,,,,,,,,,,,,,5.726586525020968,,,,,,,,,,,,,,,,,,,2.3919793555148616,1.976688,2.9681690000000005,2.0899900000000002,2.41589914907001,1.9964548800000002,2.9978506900000004,2.1108899,22.403539788754347,,,,17.07,,,,20.483999999999998,,,,,,,,21.4500525,39.3268699,
23:12:01.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.647058823529413,,,,21.4500525,39.3268699,
23:12:01.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,21.4500525,39.3268699,
23:12:01.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.745,,,,,,,,,21.4500525,39.3268699,
23:12:02.238,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:02.303,,,,,,,,,,,,,,,,76.86274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:02.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:02.424,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:02.476,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:02.531,,,,,,,,,,,,,,,,,,,,,,,,,,,-1503.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:02.596,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:02.659,,,,,,,,,,,,,5.411238467989936,,,,,,,,,,,,,,,,,,,2.3932562562786304,1.977965,2.9694460000000005,2.091267,2.417188818841417,1.99774465,2.9991404600000005,2.1121796699999997,21.169835781640742,,,,16.13,,,,19.355999999999998,,,,,,,,21.4500525,39.3268699,
23:12:02.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.647058823529413,,,,21.4500525,39.3268699,
23:12:02.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,21.4500525,39.3268699,
23:12:02.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,21.4500525,39.3268699,
23:12:03.084,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:03.139,,,,,,,,,,,,,,,,76.86274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:03.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:03.256,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:03.307,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:03.339,,,,,,,,,,,,,,,,,,,,,,,,,,,-1486.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:03.378,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:03.434,,,,,,,,,,,,,5.360916969527538,,,,,,,,,,,,,,,,,,,2.3944100798857497,1.979119,2.9706,2.092421,2.418354180684607,1.9989101900000001,3.000306,2.1133452100000003,20.97296812093113,,,,15.98,,,,19.176,,,,,,,,21.4500525,39.3268699,
23:12:03.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.647058823529413,,,,21.4500525,39.3268699,
23:12:03.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,21.4500525,39.3268699,
23:12:03.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,21.4500525,39.3268699,
23:12:03.856,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:03.924,,,,,,,,,,,,,,,,76.86274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:03.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.034,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.107,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.159,,,,,,,,,,,,,,,,,,,,,,,,,,,-1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.216,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.281,,,,,,,,,,,,,5.552138663684652,,,,,,,,,,,,,,,,,,,2.3957209350432374,1.98043,2.9719110000000004,2.093732,2.4196781443936697,2.0002343,3.0016301100000002,2.11466932,21.721065231627673,,,,16.55,,,,19.86,,,,,,,,21.4500525,39.3268699,
23:12:04.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.647058823529413,,,,21.4500525,39.3268699,
23:12:04.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,21.4500525,39.3268699,
23:12:04.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,21.4500525,39.3268699,
23:12:04.691,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.769,,,,,,,,,,,,,,,,76.86274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.895,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.936,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:04.991,,,,,,,,,,,,,,,,,,,,,,,,,,,-1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:05.062,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:05.127,,,,,,,,,,,,,5.532010064299694,,,,,,,,,,,,,,,,,,,2.3970155085321014,1.981725,2.9732060000000002,2.095027,2.4209856636174223,2.00154225,3.00293806,2.11597727,21.64231816734383,,,,16.490000000000002,,,,19.788,,,,,,,,21.4500525,39.3268699,
23:12:05.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.647058823529413,,,,21.4500525,39.3268699,
23:12:05.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,,21.4500525,39.3268699,
23:12:05.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735,,,,,,,,,21.4500525,39.3268699,
23:12:05.539,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:05.594,,,,,,,,,,,,,,,,76.86274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:05.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:05.712,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:05.778,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:05.844,,,,,,,,,,,,,,,,,,,,,,,,,,,-1546.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:05.891,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:05.920,,,,,,,,,,,,,5.562202963377133,,,,,,,,,,,,,,,,,,,2.39824142903513,1.982951,2.974432,2.096253,2.4222238433254817,2.00278051,3.00417632,2.11721553,21.760438763769603,,,,16.580000000000002,,,,19.896,,,,,,,,21.4500525,39.3268699,
23:12:05.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.647058823529413,,,,21.4500525,39.3268699,
23:12:06.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,21.4500525,39.3268699,
23:12:06.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5750000000000001,,,,,,,,,21.4500525,39.3268699,
23:12:06.324,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:06.380,,,,,,,,,,,,,,,,76.86274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:06.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:06.492,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:06.531,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:06.582,,,,,,,,,,,,,,,,,,,,,,,,,,,-1425.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:06.647,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:06.701,,,,,,,,,,,,,5.330724070450098,,,,,,,,,,,,,,,,,,,2.399398638016213,1.984108,2.9755890000000003,2.09741,2.4233926243963753,2.00394908,3.0053448900000004,2.1183841,20.854847524505363,,,,15.89,,,,19.068,,,,,,,,21.4500525,39.3268699,
23:12:06.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.647058823529413,,,,21.4500525,39.3268699,
23:12:06.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755,,,,,,,,,,21.4500525,39.3268699,
23:12:06.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,21.4500525,39.3268699,
23:12:07.100,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:07.147,,,,,,,,,,,,,,,,76.86274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:07.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:07.243,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:07.283,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:07.335,,,,,,,,,,,,,,,,,,,,,,,,,,,-1477.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:07.426,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:07.491,,,,,,,,,,,,,6.457925636007828,,,,,,,,,,,,,,,,,,,2.400814882634608,1.985524,2.977005,2.098826,2.4248230314609542,2.00537924,3.0067750500000003,2.11981426,25.26468312440077,,,,19.25,,,,23.099999999999998,,,,,,,,21.4500525,39.3268699,
23:12:07.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.431372549019606,,,,21.4500525,39.3268699,
23:12:07.630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.745,,,,,,,,,,21.4500525,39.3268699,
23:12:07.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.715,,,,,,,,,21.4500525,39.3268699,
23:12:07.936,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.003,,,,,,,,,,,,,,,,76.07843137254902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.112,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.174,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.240,,,,,,,,,,,,,,,,,,,,,,,,,,,-1546.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.294,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.354,,,,,,,,,,,,,6.286832541235674,,,,,,,,,,,,,,,,,,,2.402323246042305,1.987032,2.9785130000000004,2.100334,2.426346478502728,2.00690232,3.00829813,2.12133734,24.595333077988077,,,,18.740000000000002,,,,22.488000000000003,,,,,,,,21.4500525,39.3268699,
23:12:08.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.431372549019606,,,,21.4500525,39.3268699,
23:12:08.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.895,,,,,,,,,,21.4500525,39.3268699,
23:12:08.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,,,,,,,,,21.4500525,39.3268699,
23:12:08.820,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.863,,,,,,,,,,,,,,,,76.86274509803921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9607843137254903,,96.07843137254902,48.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:08.982,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:09.008,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:09.042,,,,,,,,,,,,,,,,,,,,,,,,,,,-1460.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
23:12:09.102,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4500525,39.3268699,
